Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
3974,B005HO0ARM,A2M036VKXJK8Q9,Brendan Frost,0,2,1,1339545600,SLS-full,"I will never understand the soaps from mainstream, and sometimes otherwise great brands, who claim to have a line of ""sensitive skin"" products which still contain Sodium Lauryl or Laureth (as in this case) Sulfate. If you're someone who needs sensitive skin products there's a more than decent chance that you also need stuff without SLS. Boo. Refer to their bar soap, which is wonderful."
3975,B005HO0ARM,A2X9YBFGT48JSG,Still Alive and Kicking,2,11,1,1323475200,Beware - contains fragrance,This product gave me a horrible rash.  It contains both soybean oil and fragrance which are allergens.  They need to list allergens.
3976,B003XW3YRS,A2RM8ZHM09G58A,stuartjgordon,0,0,5,1331510400,Short fill,"I like the item or I would not have ordered it, However, I ordered 100 and 100 was confirmed. When the order arrived it contained only 96, four short. Rather skimpy. I usually like to receive what I ordered and for which I paid full price."
3977,B003XW3YRS,A1R3TLM1OA6Y2G,Jacklyn S Greenlee,0,0,1,1325721600,Just plain gross!,"I don't enjoy giving products a bad review but I was so disappointed I had to.  I've tried quite a few teas and I've been able to drink teas that others say taste like dirty dish water so I can get down some pretty harsh teas.  I usually don't use any type of sweeteners either because I drink my tea right before bed.  I've tried to give this tea a chance.  Ive tried it with sugar, honey and lemon and masking the flavor with vanilla and a little milk.  To me, this tea smells like dirty feet and probably tastes like them too.  I've also tried straight chamomile teas before too so I know it's not that.  I would rather eat the plant itself than drink this tea.  I haven't tried any other Twinings products so this review is strictly for this product."
3978,B003XW3YRS,A27DHWJ275D678,Rev. George T. Cox,0,0,5,1315526400,Great Tea to settle stomach,"This tea is what it is supposed to be, it is good, the packaging was good, and the tea is excellent"
3979,B008EMA3AS,A1TH877IIP7UHX,"Karina Feld ""karina1999""",2,2,5,1344729600,Huge Fan,I've been using Lourdes Chimichurri for years - The stuff is awesome. I use it mostly when cooking fish but have recently started to put it in my family's sandwiches. We're also big fans of the guava and mango spreads. Highly recommend these products if you're looking for great taste without the preservatives.
3980,B008EMA3AS,ABZL1Q5Y7EK9A,"M. Heath ""Techno guy""",1,1,5,1346198400,It's the best,"I started using <a href=""http://www.amazon.com/gp/product/B008EMA3AS"">Lourdes Gourmet Chimichurri Sauce</a> on my grilled steaks and fell in love with it.  Now I'm putting it on my chicken, vegetables & pasta.  I'm turning into a real chimichurri addict."
3981,B008EMA3AS,A199USG4MU1NWI,rtb521,0,0,5,1350000000,Awesome sauce!,"I absolutely love this product!  I use it on chicken, beef and as veggie spread! Its also good in recipe's for a little extra kick!"
3982,B004DK7YHA,A2RB40HUIJ4T2Y,Kate,0,0,5,1335657600,Sometimes it is good you have to mail order things.,"I was introduced to the Blair chips by a friend. I mostly ignore potato chips because I really don't like them. However, these I like the most among all the chips in the Blair line. They are savory and can be eaten rapidly. The hot chips are good because they are so hot, I cannot eat them fast. I am so happy I cannot get them at local stores because I would eat them all the time."
3983,B001P1Y79S,A3UI0OMTJQSC4W,Miss Malibu,1,1,5,1264291200,Great!,These cashews are the best I've ever had and the containers they come in are the perfect size.
3984,B0005ZHWXI,A26HFSVLAGULIM,"Heather L. Parisi ""Robert and Heather Parisi""",0,1,2,1131235200,ADD SKIM MILK - BANANA - BLUEBERRIES  -  WHEAT GERM + MULTI-VITAMIN for A HEALTHIER CHOICE,"SOMETHING TO EAT IF YOU'RE STARVING - BUT PLEASE GIVE REAL FOOD TO HUNGRY PEOPLE,<br /><br />What's in Kellogg's Corn Flakes? ""Milled Corn, Sugar, Malt Flavoring, High Fructose Corn Syrup, Salt."" Yes, of course, it also has lots of yummy preservatives such as BHT and a few synthetic vitamins and iron in minute quantities. For nutrition you get basically 100% Carbs from lots of SUGAR and almost NO PROTEIN. Add skim milk, or you'll get saturated fat with a little protein from whole milk. For added nutrition, include a sliced banana and a capful of wheat germ.<br /><br />If you like Corn Flakes, that is your business and you should enjoy them, but this is not health food and it is a very poor value for more than 0.29 cents an ounce [$3.49 per package]. At this price, the inner package's failure to maintain freshness is an even bigger drawback when one thinks of how long it may take to finish 12 ounces of this stuff. Why not use a vacuum-sealed container like Kretschmer's Wheat Germ to preserve freshness? After all, it's in the same price range!<br /><br />So if you are hungry, you are really eating the wrong stuff. SOMETHING TO EAT IF YOU ARE STARVING - BUT PLEASE GIVE REAL FOOD TO OTHER HUNGRY PEOPLE PLEASE!"
3985,B000UZVPKE,AP4M3KCB6JS8K,Dagny Taggart,0,0,1,1346889600,Packed in the wrong oil.,"It saddens me to say I had to return this item.  The item's page specifically said the Calamares were packed in Olive Oil.  However on the actual boxes the ingrediant showed it was packed in another oil....an unhealthy oil.  That was the bad news.  The good news is Amazon, as usual, was gracious and professional in allowing me to return this item which is considered to be 'not returnable'.  That is why I buy everything online from Amazon.com.  They are the best."
3986,B000UZVPKE,A2GWW6ISN0GNQM,"Alan Roberts ""Alan""",1,2,4,1264636800,"Tasty, good value",The content has been consistantly good. The calamares have been tasty. The price was also very reasonable
3987,B0002IGPWC,A16337YB87TND2,John Martin,6,7,3,1191283200,Watch out.,"Watch out for this because I wanted what was pictures however I got different colored flowers.  They use local vendors and it depends on what they have in stock.  The flowers still looked beautiful, but I was expecting the white and pink flowers.  My wife got orange and yellows one instead."
3988,B0044YQFDE,A3R4794K2RVU1S,Danny Yu,1,1,5,1327968000,"Tasty, spicy, and rich salsa","At my local Costco store, I bought Pace salsa numerous times. The salsa tastes feel rich and I love the jalepenos Pace puts in the salsa. Spicy, but not too the point where I'm sweating and can't enjoy my salsa and chips.<br /><br />The salsa doesn't feel watered down and this is a great ""go to"" salsa choice."
3989,B0044YQFDE,A290XYC4V2U1S3,msg825,1,1,5,1325030400,we love salsa,"I have a husband who could bathe in Pace picante salsa, I wish amazon would put it on their subscribe and save program. I ordered two bottles and during shipment one of the lids broke and salsa went everywhere. Amazon immediately gave me my money back, I'm surprised my husband didn't eat the salsa soaked box for dinner."
3990,B0044YQFDE,A2OH0YZ2XEQA63,Maria Orfan,2,4,5,1312848000,Hope they go pesticide free or organic certified.,"The sodium and sugar (often corn syrup) in tomato sauces is frightening.  Plus, w/them you eat white pasta to boot but w/salsa you eat rice and beans.  Trust me - don't buy your sauces around your meals, get salsa and plan meals around it.<br /><br />They arrived in a day or two and the bottles were shiny and fresh, I was afraid of warehouse dust and old stock.  The vendor did really well."
3991,B00110FN28,A31N6KB160O508,Fran W.,2,2,5,1243814400,"Yummy, indulgent tasting cookie",These are really great tasting cookies. I like the combination of peanut butter and chocolate. A nice change from the usual chocolate chip cookies.
3992,B00110FN28,A242OBYMOHU8SH,"acolala ""acolala""",1,1,5,1252713600,Great Price!,"These arrived fresh and in very good shape, Just like buying from the local store only cheaper and delivered to my door!"
3993,B00110FN28,A134GOSQB3RDRK,valentine,1,1,5,1221696000,Great for school lunches,"I was looking for snacks to buy in bulk for school lunches and this fit the bill perfectly.  It helped that my 7 year old loves Chips Ahoy, but for convenience alone, this was a great purchase since I have free shipping through Amazon Prime."
3994,B00110FN28,A5C4UHUJQ881H,T. C. jones,1,1,5,1213488000,A No Brainer,"The Price is great, The serving is just right for a snack, and ITS A COOKIE. Buy a bunch and they send it to your house!!"
3995,B00110FN28,A2WS6FMF750EI9,"Amy Steele ""quirky mama""",0,0,2,1331424000,Mini Cookies with Mini Merits,"These bags never close well, so if you are a compulsive bag-closer, forget about it. Ah, the taste you ask? Dry, and dusted with its own carnation in powderized form. Snack creators branching out by offering traditional products in slightly different forms results in me expressing negative comments via reviews. And why, oh, why does everything have to be miniaturized in order to appeal to rugrats and the type of people who have to proclaim their brood with stick figure-ish stickers on the back of their vehicle? Please, just go straight for the original ""Chips Ahoy!"" in standard size, pig out, and forget about the kids for six minutes."
3996,B00110FN28,A99TG4Q2ZPW7S,"Blu-estLight ""MyEnglishIsGood""",0,0,4,1310083200,one of my favorite cookies,"These cookies are both yummy and well priced. I recommend them. Other cookies I like are Mrs. Fields(packaged), Chips ahoy soft baked, fig newtons, oreos, and elf cookies."
3997,B00110FN28,A3NEAETOSXDBOM,Stephen M. Charme,0,0,5,1299801600,Our favorite grocery store chocolate chip cookie,"This is not a gourmet chocolate chip cookie, but is the best chocolate chip cookie that we have found in the grocery store. It is not too firm or soft, has a good amount of flavorful chocolate chips, and makes for a nice snack or dessert. We have eaten these for years in my house."
3998,B00110FN28,A1O229NVVDJUX2,"Anthony Pantliano ""The Photo Guy""",0,0,4,1265068800,Arrived Fresh and in Good Shape.,"It's a lot of cookies, but the price is very good compared to the local grocery store.  The packages were in good shape and the cookies were fresh.  My order from January 25th has an expiration date of April 28th.  Not bad, but I would have preferred a later expiration date.  Other than that, no problems.  Exactly the same Chips Ahoy you would buy in the store."
